Marital Status,Hours_Week,Gender,Occupation,CustomerID,Age,months_as_customer,policy_deductable,policy_annual_premium,insured_relationship,capital-gains,capital-loss,incident_type,collision_type,incident_severity,authorities_contacted,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,State,vehicle_age,work
2,49,0,5,7849,24,272,1000,1279.13,2,0,0,1,2,1,4,3,0,1,2,1,81070,7370,14740,58960,20,17,1
2,20,1,1,8433,26,69,2000,924.72,6,0,0,2,3,1,2,1,0,2,2,0,63120,5260,10520,47340,4,15,1
2,48,1,4,8055,25,38,1000,1019.44,3,0,-39700,3,1,4,5,1,0,2,1,0,7200,1440,720,5040,27,19,1
3,36,1,5,51,35,328,500,1314.6,3,24800,0,2,1,2,3,1,0,2,3,0,70290,12780,6390,51120,8,25,1
3,40,0,3,1506,41,281,1000,1515.18,2,0,0,1,2,1,2,3,0,1,0,0,60190,9260,9260,41670,8,24,1
2,40,0,3,9006,33,246,2000,1649.18,2,0,-58600,2,3,3,3,1,1,1,2,1,61380,11160,5580,44640,13,14,1
2,25,1,6,6121,18,298,500,1451.01,1,47800,0,2,3,1,4,1,0,2,2,0,28100,2810,5620,19670,29,11,1
7,38,0,4,3433,27,330,1000,978.46,4,0,0,2,2,2,2,1,1,0,0,0,49060,8920,8920,31220,18,28,5
3,35,1,6,7706,32,362,500,1198.34,5,53000,-72500,1,2,2,2,3,0,1,1,0,57060,6340,6340,44380,15,28,1
2,40,0,6,563,51,241,2000,1003.23,3,0,0,1,2,3,2,3,0,0,3,1,77880,12980,12980,51920,18,15,3
3,40,1,4,7448,38,245,2000,1212,6,24400,-60500,2,3,2,4,1,1,0,1,1,73500,7350,14700,51450,29,24,1
1,25,1,8,5674,41,371,1000,1242.96,1,0,-37100,1,1,1,3,2,1,2,0,0,88920,6840,13680,68400,8,13,3
1,40,0,3,9157,26,343,1000,1053.02,3,0,0,2,3,3,3,1,0,0,2,0,47630,12990,4330,30310,11,18,1
3,35,0,2,449,38,377,500,1693.63,6,0,-64000,1,3,2,2,3,1,1,3,0,59040,6560,6560,45920,8,8,2
1,45,0,2,3098,54,154,1000,2047.59,2,0,-67800,2,1,1,3,1,0,0,3,0,79530,14460,7230,57840,14,23,1
2,60,1,1,1880,30,166,1000,1083.72,5,65600,-68200,2,2,2,3,1,0,0,2,1,53680,4880,4880,43920,13,18,1
4,30,1,2,6328,31,298,1000,1138.42,1,36900,-55000,2,2,1,1,1,0,2,3,1,33550,3050,6100,24400,16,18,1
2,40,0,1,6587,26,235,500,1072.62,4,39900,-60200,1,2,2,3,4,0,2,1,1,69100,6910,6910,55280,2,17,4
1,3,0,1,5552,75,172,2000,1219.04,1,63600,-68700,1,1,3,1,3,0,2,0,0,79750,14500,14500,50750,11,24,2
2,40,0,8,7268,29,27,2000,1371.78,2,0,-32500,1,3,3,3,3,0,0,2,1,53600,5360,10720,37520,25,8,1
1,50,0,2,9114,61,428,2000,1506.21,6,0,-24400,1,2,1,2,3,0,1,0,0,76560,12760,6380,57420,8,14,1
7,45,1,5,9417,24,99,1000,1058.21,6,0,0,2,3,2,2,1,1,1,1,0,41130,4570,4570,31990,22,24,1
2,30,0,1,9203,22,107,2000,932.14,1,40600,0,1,1,2,2,3,0,2,3,0,78650,14300,7150,57200,3,27,1
2,40,0,1,8337,34,272,2000,1608.34,1,33300,-10600,2,2,3,3,1,0,1,1,0,71060,6460,12920,51680,8,13,1
3,40,0,3,4270,42,151,1000,1728.56,1,54000,0,2,3,1,2,1,1,1,1,0,38830,3530,3530,31770,20,24,1
2,40,0,3,1796,24,249,1000,1518.46,1,0,0,2,3,3,2,1,0,0,0,1,53500,5350,5350,42800,22,8,1
1,40,0,5,8449,42,177,2000,1540.19,2,0,-74500,2,3,3,3,1,1,2,0,0,73700,7370,7370,58960,14,22,2
2,40,0,3,9805,27,190,2000,965.21,2,36900,-53700,4,1,4,5,1,0,2,1,1,6300,630,630,5040,4,22,6
1,50,1,1,9058,39,174,2000,1278.75,1,53200,-53800,1,1,2,4,3,0,2,2,0,65400,10900,10900,43600,24,11,3
2,40,0,9,4593,20,95,1000,773.99,2,0,-70300,3,1,4,5,1,1,1,2,0,3200,640,320,2240,12,9,1
2,40,1,6,2585,51,371,1000,1532.47,2,60300,-24700,2,1,3,2,1,1,0,3,1,75400,7540,15080,52780,12,11,1
1,30,0,5,4788,68,2,1000,1340.56,3,0,0,2,2,1,2,1,1,0,2,1,58140,6460,6460,45220,12,15,1
2,48,0,7,2551,28,269,500,1297.75,1,0,-41400,1,1,2,4,3,0,0,1,0,98670,15180,15180,68310,24,13,6
3,40,1,11,4280,43,101,1000,433.33,2,25900,0,4,1,1,5,1,0,0,3,0,5900,1180,590,4130,17,14,1
5,40,0,3,932,35,94,2000,1025.54,2,0,-52600,2,1,3,2,1,0,1,3,1,64100,6410,6410,51280,5,22,1
3,40,1,4,8736,44,117,500,1264.77,6,47500,-32500,1,1,2,2,2,1,0,1,0,55440,5040,10080,40320,5,14,1
2,40,0,9,6077,41,111,500,1459.97,2,0,0,1,2,3,1,3,0,1,2,0,80850,7350,14700,58800,5,12,1
1,45,0,11,8959,44,242,500,1238.65,4,0,-44600,3,1,4,1,1,1,1,1,0,7480,680,680,6120,3,25,1
1,40,1,4,18,20,440,500,1050.76,5,41500,-70200,2,2,3,2,1,0,2,3,0,53640,5960,5960,41720,12,19,1
1,75,0,3,7363,46,20,1000,1711.72,5,0,0,1,1,3,2,3,0,2,2,0,63250,5750,11500,46000,19,21,1
1,70,0,8,3417,27,461,500,865.33,1,0,0,1,2,3,4,3,0,0,1,0,59040,9840,9840,39360,25,28,2
2,50,0,6,938,32,208,500,1153.49,2,0,0,1,2,2,3,3,1,1,0,1,50500,10100,5050,35350,12,19,1
3,50,0,5,6958,46,279,2000,1281.25,2,0,0,2,2,3,1,1,1,0,1,0,57690,6410,12820,38460,11,13,1
2,24,0,6,4978,26,244,500,1342.8,4,0,0,3,1,4,1,1,1,1,3,1,5940,660,660,4620,25,9,1
2,40,1,4,9503,20,134,2000,1443.32,6,0,0,1,1,3,2,3,0,0,2,1,47790,5310,5310,37170,21,28,1
1,40,1,10,7242,36,122,1000,1629.94,2,0,-47100,4,1,4,5,1,0,0,1,0,3850,350,350,3150,29,9,1
1,40,0,2,9690,49,156,2000,1134.08,4,0,0,2,3,3,1,1,0,2,0,0,59000,5900,5900,47200,18,10,1
1,55,0,2,2439,32,232,500,1483.91,4,0,-33600,1,1,3,4,3,0,0,1,0,70600,7060,14120,49420,11,10,1
1,50,0,1,3661,32,244,2000,1304.67,2,0,-45000,1,2,1,1,3,0,1,1,0,61490,5590,11180,44720,12,22,1
1,40,0,3,4234,49,84,2000,1035.79,5,44400,-51500,2,2,1,1,1,0,1,0,1,57640,5240,10480,41920,18,13,1
2,45,0,8,5208,36,394,500,1401.2,1,51500,0,3,1,4,1,1,0,1,0,0,6890,1060,1060,4770,8,24,1
2,25,0,6,3283,22,246,1000,1665.45,5,34400,-33100,1,2,3,2,3,0,2,2,0,53280,11840,5920,35520,17,17,1
3,40,1,4,9676,52,35,2000,653.66,6,52100,-46900,1,1,1,2,3,0,0,0,0,78300,15660,7830,54810,14,14,6
1,50,0,2,8918,42,156,500,1080.13,2,0,-61000,1,1,3,4,3,1,0,3,0,41490,4610,4610,32270,19,22,1
2,40,0,1,1526,22,195,2000,1346.18,5,57800,-53300,1,3,2,2,3,1,2,3,1,68970,12540,6270,50160,3,16,1
4,16,1,6,2489,72,369,2000,1589.54,4,55400,0,1,1,1,1,3,0,2,0,1,85300,17060,8530,59710,1,20,1
7,40,1,1,370,30,271,1000,1251.65,5,71200,0,4,1,1,5,1,0,0,0,0,3080,560,280,2240,20,11,3
1,40,0,9,7426,44,332,2000,1083.01,2,91900,0,1,3,3,1,4,1,2,0,0,71760,11040,11040,49680,29,13,1
2,45,1,5,7748,23,107,500,974.59,5,62800,0,1,1,1,4,3,0,1,0,0,59700,11940,11940,35820,16,21,1
2,20,0,5,4821,22,217,2000,1399.85,2,49900,-19800,1,3,1,2,3,0,0,2,0,64920,10820,10820,43280,18,26,1
7,60,0,4,8776,59,243,500,1307.74,1,0,-75700,1,3,3,4,3,0,0,1,0,37530,4170,4170,29190,16,15,1
3,40,1,1,697,46,296,2000,1219.27,4,53100,-63400,1,2,2,4,3,1,1,2,0,64080,7120,7120,49840,8,11,1
1,40,0,9,9319,30,264,500,1411.3,6,55600,0,2,1,1,3,1,0,1,0,0,60390,10980,5490,43920,15,19,1
4,30,1,6,8718,64,108,2000,694.45,3,0,0,1,2,3,1,3,0,0,1,1,64350,5850,11700,46800,18,12,6
1,40,1,5,1493,31,32,500,1006.77,1,0,0,1,2,1,1,3,1,2,1,1,70900,14180,7090,49630,19,26,1
1,20,0,6,8424,64,259,1000,1422.36,6,0,-83900,1,2,1,2,3,0,1,3,0,46560,7760,7760,31040,10,11,1
2,40,1,7,2313,45,186,1000,1348.32,5,37600,-37600,3,1,4,1,1,0,2,1,0,4730,860,860,3010,12,10,1
1,40,0,7,7279,59,201,2000,1315.56,3,0,0,3,1,1,1,1,1,0,0,1,6820,1240,1240,4340,10,20,1
2,40,1,4,2348,32,436,2000,1407.01,2,47400,-27600,2,1,3,1,1,0,0,2,0,59900,11980,5990,41930,22,26,1
1,40,0,7,4949,43,189,2000,1388.58,1,0,-49400,1,2,3,1,3,0,1,3,1,79560,13260,13260,53040,24,14,1
3,20,1,1,1420,66,105,500,1310.76,3,0,-40900,2,3,2,3,1,1,0,1,0,70290,12780,6390,51120,15,15,1
2,45,0,5,91,23,163,1000,1004.63,3,26900,0,1,1,2,4,3,1,2,0,0,63910,5810,11620,46480,27,24,1
1,40,0,3,6111,49,219,500,1134.91,3,68700,0,3,1,4,5,1,0,1,0,0,6400,640,640,5120,16,26,2
1,40,0,7,5016,32,88,1000,1194,4,0,0,2,1,3,4,1,1,1,2,1,66780,7420,7420,51940,4,10,1
2,40,1,2,1215,49,40,1000,1248.25,1,0,-33300,4,1,1,1,1,0,0,2,0,8760,1460,1460,5840,21,10,1
3,40,0,1,8318,33,284,500,1338.54,5,0,0,2,2,3,4,1,1,0,1,0,94160,8560,17120,68480,3,27,1
2,85,1,1,2662,28,59,2000,782.23,2,64200,-32300,1,3,2,4,3,0,0,2,0,51570,5730,11460,34380,2,13,1
1,40,0,5,3008,47,39,2000,1366.9,4,0,-15700,1,1,3,2,3,0,1,0,0,52700,10540,10540,31620,15,9,1
2,40,0,6,9232,41,147,1000,1275.81,5,0,-48300,2,2,1,2,1,1,2,2,0,101010,15540,15540,69930,15,25,1
1,40,0,2,797,34,156,500,1090.65,6,0,-51800,1,1,1,1,4,0,1,2,1,53400,5340,5340,42720,3,13,3
2,35,1,6,1788,25,123,500,1326,5,0,-54600,2,2,2,2,1,0,1,2,0,72120,12020,12020,48080,20,14,1
2,40,1,1,6618,20,231,2000,972.47,5,0,-58100,1,3,1,1,3,1,2,2,1,77100,7710,15420,53970,26,13,1
2,15,1,5,2373,21,247,500,806.31,5,0,0,4,1,4,1,1,0,2,3,0,3300,600,0,2700,4,20,1
2,30,0,10,695,25,194,500,1416.24,3,0,0,4,1,1,5,1,1,1,0,0,5940,1080,540,4320,6,20,1
1,40,0,6,7526,46,119,2000,1097.64,2,27100,0,1,1,3,3,2,0,1,0,0,63720,7080,21240,35400,26,17,1
1,40,0,3,4803,37,259,500,947.75,3,0,-39300,3,1,4,1,1,0,1,3,0,7680,1280,640,5760,3,15,1
1,56,0,3,5292,41,107,2000,1018.73,1,20000,-82700,1,2,2,1,3,1,1,2,0,93730,14420,21630,57680,16,22,1
2,50,0,4,729,44,48,2000,1400.74,2,34000,-55600,1,1,3,1,3,1,0,2,0,87300,17460,17460,52380,2,10,1
1,40,0,11,8889,30,267,500,1155.53,5,0,-35200,4,1,4,1,1,0,0,2,0,5670,1260,630,3780,27,26,1
1,40,0,7,268,54,286,500,1386.93,4,54100,-77600,1,1,1,3,3,1,0,0,0,65800,13160,6580,46060,6,22,1
1,99,0,10,500,35,175,500,915.29,5,82400,-57100,2,3,3,3,1,0,2,1,1,36720,4080,4080,28560,25,14,2
4,12,1,1,9872,58,111,500,1239.55,1,0,0,2,2,3,2,1,0,1,1,1,52800,4800,9600,38400,5,27,1
2,25,1,11,699,21,151,500,1366.42,6,44000,0,1,1,2,2,3,0,1,2,1,59100,5910,5910,47280,20,25,1
1,40,0,5,8766,35,156,1000,1086.48,6,0,-53800,1,1,2,3,3,0,1,1,1,77440,14080,7040,56320,13,24,2
1,80,0,1,5176,35,165,2000,1247.87,4,0,-39700,1,2,2,2,3,0,2,2,0,45700,4570,4570,36560,14,15,1
2,20,0,3,6056,19,253,2000,1312.75,2,81300,0,1,1,3,3,3,0,2,2,1,80740,7340,14680,58720,26,9,1
3,40,1,2,4245,48,10,2000,765.64,3,0,-22200,1,3,3,4,3,0,0,3,0,31350,2850,5700,22800,24,22,1
1,40,0,1,1053,56,158,2000,1327.41,2,0,-38600,2,2,2,3,1,0,0,0,0,35000,3500,7000,24500,10,11,1
4,35,1,3,8919,65,436,1000,1338.55,1,39000,0,1,2,2,1,3,0,2,2,0,68000,13600,6800,47600,18,9,2
7,35,0,4,7433,40,91,2000,1316.63,6,43900,0,1,2,1,3,3,1,2,0,0,84500,13000,13000,58500,15,14,1
2,40,1,4,2538,26,256,1000,1286.44,5,0,-39500,2,1,1,1,1,0,2,1,0,75500,7550,15100,52850,15,25,1
1,40,0,2,8446,45,274,1000,1372.18,3,0,0,1,2,2,3,3,0,1,3,0,90600,15100,15100,60400,6,14,1
2,40,0,3,9993,26,275,2000,1447.77,5,39400,-63900,1,2,2,4,3,1,1,1,0,64320,5360,10720,48240,4,25,1
1,40,0,4,9443,32,1,500,903.32,3,0,0,1,1,1,1,3,0,1,0,0,31700,6340,3170,22190,6,17,1
3,50,0,2,9051,35,85,1000,1454.42,2,51600,-73900,2,2,3,3,1,1,0,1,1,74280,12380,12380,49520,1,17,1
2,48,0,3,9658,22,233,2000,1603.42,5,61600,-30200,2,3,2,2,1,1,0,2,1,80520,13420,6710,60390,22,18,2
7,38,1,1,5050,37,142,2000,1616.58,4,58500,-46800,1,1,3,3,3,1,0,3,1,63600,6360,12720,44520,8,13,1
2,40,0,3,6136,25,266,500,1611.83,4,0,0,2,3,2,1,1,0,1,2,1,32800,3280,3280,26240,6,11,1
1,53,0,8,1988,64,350,500,889.13,2,0,0,1,1,2,1,3,0,0,2,0,44190,9820,4910,29460,25,8,1
1,48,0,2,4793,46,97,1000,1252.08,3,0,0,1,1,3,3,2,1,2,2,0,50400,10080,5040,35280,29,23,1
2,27,0,9,8725,30,399,2000,995.56,3,0,-65400,1,2,2,1,3,1,1,1,1,88400,17680,8840,61880,26,13,1
3,40,0,2,2005,63,305,2000,1347.92,1,0,-42100,1,3,2,2,3,1,0,2,0,66550,12100,6050,48400,26,20,1
1,40,0,12,8378,51,276,1000,1724.09,1,0,0,1,1,1,1,3,1,0,0,0,65780,5980,11960,47840,26,9,3
1,16,0,2,2242,68,257,500,1379.93,4,0,0,1,2,3,3,3,0,0,2,1,51810,9420,4710,37680,27,21,2
1,50,0,1,5049,36,78,1000,1554.64,1,0,-27900,2,3,3,3,1,0,1,0,0,55660,5060,10120,40480,22,14,1
2,50,0,2,4904,28,129,1000,1377.94,3,0,0,2,2,3,2,1,0,2,3,0,44640,9920,4960,29760,18,18,5
1,40,0,5,3586,41,283,2000,1313.33,4,53500,-73600,1,3,3,4,3,0,1,3,0,77660,7060,14120,56480,27,19,3
1,40,0,1,5551,47,85,500,1259.02,6,67000,-53600,4,1,4,5,1,0,2,2,0,5640,940,940,3760,4,18,1
2,30,1,6,2181,22,101,1000,1371.88,4,0,0,4,1,4,5,1,0,2,2,0,3190,580,580,2030,17,28,1
2,80,0,1,1554,33,96,500,1399.27,5,38900,-48700,2,2,2,2,1,0,0,0,1,53440,0,6680,46760,21,19,1
1,40,0,1,2185,34,121,1000,1061.98,6,0,0,2,1,1,1,1,0,0,1,1,65250,7250,7250,50750,17,21,5
1,40,0,1,328,46,176,500,1365.46,6,0,-56600,1,2,1,2,3,0,2,1,0,44280,4920,4920,34440,8,15,6
5,40,1,4,5627,28,159,1000,894.4,5,0,-53700,2,1,2,1,1,1,2,0,0,70290,7810,7810,54670,25,24,1
1,52,0,3,4598,36,120,500,956.69,4,39600,-64300,2,3,1,3,1,0,1,1,1,87100,8710,8710,69680,3,23,1
2,20,1,5,5576,18,212,2000,1123.89,6,35400,-49200,1,3,2,2,3,0,1,3,0,50380,4580,4580,41220,10,27,1
1,50,0,1,5696,33,290,500,1085.03,5,0,-61000,1,2,2,1,3,1,2,2,0,64800,12960,6480,45360,6,9,3
1,60,0,8,2799,51,299,2000,1437.33,5,25000,0,2,1,1,3,1,1,1,3,0,70400,12800,12800,44800,21,23,1
1,35,0,2,4214,56,66,1000,988.29,1,0,0,2,1,3,1,1,0,2,2,1,57860,0,10520,47340,17,15,2
2,40,1,4,204,54,334,500,1238.89,2,0,0,3,1,1,5,1,0,0,3,0,6240,960,960,4320,21,12,1
2,40,1,2,912,29,216,1000,1384.64,6,0,0,2,1,2,1,1,0,2,3,0,66600,16650,11100,38850,9,11,1
3,84,1,9,3539,40,86,2000,1595.07,6,75800,0,2,2,1,1,1,1,0,2,1,70920,11820,11820,47280,1,21,1
1,65,0,2,7868,53,429,1000,1127.89,1,67400,-43800,2,1,1,4,1,1,2,0,1,39480,6580,6580,26320,15,21,1
2,35,0,9,7790,22,257,2000,929.7,4,46400,-74300,2,3,2,3,1,0,2,2,1,63240,10540,5270,47430,18,18,1
1,40,0,7,5381,33,15,1000,1829.63,3,56700,0,1,2,2,3,3,1,1,0,0,67650,12300,6150,49200,6,14,1
3,50,0,8,7077,28,230,1000,904.7,6,68600,-22300,2,3,3,2,1,0,1,3,0,74200,14840,14840,44520,11,21,1
1,12,1,1,8974,63,250,1000,1243.84,1,47900,-73400,2,2,1,3,1,1,1,3,0,64900,12980,12980,38940,7,12,1
1,60,0,1,5595,53,270,2000,1030.95,2,47200,0,1,1,3,4,3,0,1,0,0,35900,7180,3590,25130,14,16,6
1,50,0,3,9471,37,65,500,1285.03,6,0,-41500,2,1,1,2,1,0,1,3,0,52200,5220,10440,36540,16,12,1
3,40,0,2,5765,50,475,500,1216.56,1,67400,-83200,2,3,1,1,1,0,0,2,0,78000,6500,13000,58500,5,23,6
2,40,0,3,8924,22,77,2000,966.26,1,56400,-32800,1,3,1,4,3,1,0,0,0,67200,6720,6720,53760,29,28,1
2,40,1,4,416,40,256,500,1203.17,6,56700,-65600,2,1,2,2,1,0,0,0,0,63250,11500,5750,46000,14,26,6
2,40,1,1,4317,22,229,2000,1212.12,3,65600,0,1,2,3,3,3,1,1,1,1,68760,11460,5730,51570,29,28,1
2,40,0,1,9886,21,110,1000,1573.93,2,30400,0,1,2,1,1,3,1,0,2,0,65040,10840,10840,43360,29,13,1
1,40,0,9,7251,25,177,1000,1609.67,5,0,-13200,2,2,3,4,1,0,1,3,0,82800,20700,13800,48300,1,19,1
2,40,1,3,4743,20,292,500,1097.57,6,0,0,2,2,2,3,1,0,1,0,1,61700,6170,6170,49360,14,18,1
1,40,0,8,1082,43,451,2000,1618.65,6,0,-42600,1,1,3,4,3,1,2,1,1,78100,15620,7810,54670,1,26,6
2,50,1,2,5887,29,61,500,922.67,2,47400,0,1,1,3,4,3,1,2,1,0,65520,9360,9360,46800,19,12,1
1,40,0,5,1531,32,150,1000,1342.02,1,0,0,4,1,4,5,1,1,0,2,0,4500,450,450,3600,1,24,1
1,50,0,5,7300,42,283,500,1195.01,1,60700,-54300,1,2,3,3,3,0,0,2,0,42700,0,6100,36600,8,12,1
1,40,0,7,4049,33,291,1000,994.74,1,0,-55300,4,1,1,1,1,0,2,2,1,5580,620,620,4340,1,18,1
1,40,1,2,2405,27,162,1000,1050.24,5,30700,0,4,1,1,5,1,0,0,0,0,3600,360,720,2520,10,10,1
2,40,1,1,2026,22,154,2000,1313.51,1,68500,0,3,1,4,5,1,0,2,0,0,2800,280,280,2240,15,8,1
1,38,0,7,3084,29,289,2000,1102.29,1,73000,-37900,2,3,1,4,1,0,1,0,1,54000,6000,6000,42000,17,27,1
1,40,0,8,7339,29,10,1000,1185.78,5,0,-60700,2,2,1,1,1,0,0,2,0,48950,4450,8900,35600,29,12,1
2,20,1,2,4663,20,309,500,1527.95,2,69400,0,1,1,3,3,4,1,0,1,0,77800,15560,15560,46680,11,21,1
2,40,0,4,6060,35,396,1000,1366.39,2,0,-22400,1,3,3,3,3,1,2,1,0,52560,11680,5840,35040,14,28,1
1,50,0,1,9891,31,273,1000,1403.9,1,0,0,1,2,2,1,2,0,1,2,1,44110,4010,8020,32080,11,8,2
2,50,0,3,2061,33,129,2000,927.23,4,51500,0,2,3,2,3,1,0,1,3,0,74360,13520,6760,54080,13,14,1
1,40,0,2,7964,67,140,2000,1554.86,5,59000,0,4,1,1,5,1,1,1,2,0,6120,680,680,4760,8,21,1
1,10,0,1,3634,46,419,2000,736.07,6,45700,0,1,2,1,1,4,0,0,0,1,62280,5190,10380,46710,18,11,1
1,40,1,7,9345,45,315,1000,974.16,2,0,-56800,1,3,2,3,3,0,1,0,1,26730,4860,4860,17010,11,17,1
2,20,0,5,9261,17,72,500,973.8,1,0,-85900,2,1,3,4,1,0,1,0,0,66200,6620,6620,52960,13,10,3
1,70,0,2,5317,35,32,2000,1260.32,3,0,-79800,2,2,2,2,1,0,1,2,0,45500,9100,4550,31850,3,14,1
5,40,0,2,8903,48,230,1000,1464.03,1,0,0,1,2,1,4,3,0,2,0,0,53040,4420,4420,44200,20,17,2
3,40,1,7,487,49,157,2000,617.11,2,0,-54100,1,3,3,3,3,0,1,2,0,50800,10160,5080,35560,26,10,1
2,40,1,5,4164,20,265,2000,1724.46,1,81800,0,1,2,2,1,3,0,1,3,0,44200,4420,4420,35360,27,9,1
1,46,0,7,2532,27,47,500,1161.31,2,64800,-24300,2,3,1,1,1,1,1,3,0,62920,11440,5720,45760,26,11,1
1,20,0,3,1768,64,113,2000,1091.73,3,36100,-42300,1,1,1,3,3,0,0,2,1,49950,5550,5550,38850,26,19,1
7,40,0,3,3070,53,289,2000,1209.07,6,0,0,2,1,1,4,1,1,0,1,1,56430,6270,6270,43890,5,28,6
3,40,1,4,8894,52,254,2000,1241.04,1,0,0,2,3,1,1,1,0,2,2,1,100210,18220,18220,63770,9,9,1
1,55,0,3,6538,29,115,500,1757.21,5,46400,0,1,3,1,2,3,0,1,0,1,49140,5460,5460,38220,21,16,1
1,40,0,3,89,32,236,1000,802.24,3,0,-62500,2,2,3,4,1,0,0,1,0,66840,16710,5570,44560,1,9,5
1,20,1,1,5905,48,7,1000,1342.72,5,0,-45300,2,3,2,3,1,0,1,2,0,62460,6940,6940,48580,25,20,2
2,40,0,3,4108,30,208,2000,1209.41,5,0,0,1,2,2,3,3,1,0,1,0,62810,11420,11420,39970,4,24,1
1,20,0,6,9110,34,126,1000,1141.71,1,36700,-73400,2,3,3,4,1,1,1,2,0,54160,6770,6770,40620,5,14,1
2,50,0,1,5778,19,48,500,1090.03,6,0,-51000,2,1,3,4,1,1,0,2,0,48400,9680,4840,33880,27,18,1
2,50,0,1,2834,39,297,1000,1464.73,2,54900,-36700,1,2,2,2,3,0,0,0,0,51480,5720,5720,40040,16,10,1
2,40,0,9,4794,28,160,1000,1118.58,4,0,-36600,1,1,2,2,3,0,2,1,0,51700,5170,10340,36190,20,20,1
2,10,1,5,8718,17,406,2000,1117.04,1,0,-42700,1,3,2,3,3,0,1,2,0,65520,10920,5460,49140,7,14,1
2,50,1,1,7404,54,157,500,1257.83,1,40700,-41600,1,1,3,3,4,0,2,2,0,47700,4770,9540,33390,6,12,1
2,40,0,5,5195,24,146,2000,1082.72,3,61400,-57500,3,1,1,5,1,1,2,0,0,5220,580,580,4060,7,8,1
2,40,1,2,1861,25,409,1000,1191.8,6,55600,0,2,2,3,3,1,0,1,0,0,73320,6110,12220,54990,24,11,1
3,12,1,6,7804,25,252,1000,1242.02,5,0,-28800,2,3,1,2,1,1,0,2,1,74900,14980,7490,52430,20,20,1
1,40,1,2,7825,48,6,500,1075.71,6,0,-47400,3,1,4,1,1,0,0,1,1,3190,580,290,2320,5,8,3
2,40,1,5,5009,24,103,1000,969.88,1,0,0,2,1,1,4,1,0,1,0,1,76920,12820,6410,57690,11,21,1
1,50,0,5,9089,31,369,2000,1459.93,3,0,0,1,3,2,1,2,1,1,3,0,77990,7090,14180,56720,7,11,1
1,40,0,3,1409,47,261,1000,1245.61,1,0,0,2,3,2,2,1,1,1,0,0,59670,9180,9180,41310,25,15,1
1,40,0,2,7850,45,159,2000,1462.76,4,69200,-36900,1,1,3,4,3,1,2,0,0,44880,8160,4080,32640,4,19,1
2,25,1,4,7557,19,344,2000,1398.46,2,0,0,2,2,1,4,1,0,0,2,0,82830,7530,15060,60240,26,19,1
1,50,0,5,4507,52,437,1000,1269.64,6,48800,0,2,3,1,3,1,0,1,3,0,84480,7680,15360,61440,27,11,5
1,40,0,4,5807,52,65,500,1455.65,5,0,-66300,1,2,2,2,3,0,2,3,0,79800,15960,7980,55860,4,24,1
2,12,1,1,5965,19,280,2000,1140.31,4,29300,-64700,1,1,1,1,3,0,0,3,1,53020,9640,9640,33740,9,24,1
1,28,0,8,5474,60,269,500,1330.46,5,54800,-64100,1,2,2,1,3,0,0,0,0,24200,2200,4400,17600,13,15,1
1,50,0,1,6326,43,275,2000,1190.6,6,0,-45300,2,1,1,2,1,0,1,3,1,43230,7860,7860,27510,26,22,1
3,30,1,6,2533,24,265,500,972.5,6,0,0,3,1,4,5,1,0,2,3,0,3190,290,580,2320,16,28,1
2,40,1,1,9745,20,283,2000,1161.91,3,0,-50400,4,1,1,5,1,0,0,3,0,5850,1300,650,3900,2,17,1
2,40,1,4,9068,51,84,1000,1117.17,3,0,-29900,4,1,4,1,1,1,2,0,1,6820,620,1240,4960,21,18,1
3,40,0,3,6205,38,247,2000,1101.51,3,64000,0,1,3,1,2,3,0,2,2,0,69480,11580,11580,46320,23,15,2
2,10,1,4,4077,21,56,1000,1523.17,1,0,0,1,3,3,2,3,0,1,2,1,94560,7880,15760,70920,16,28,1
1,50,0,4,6735,40,210,1000,984.45,6,0,0,3,1,1,5,1,1,1,2,0,7800,780,780,6240,9,26,5
4,40,1,2,9151,54,108,2000,1257,6,63900,-43700,2,3,2,3,1,0,1,3,0,61270,5570,11140,44560,17,24,1
2,50,0,6,6776,35,328,500,1434.51,5,0,0,2,1,2,1,1,0,0,2,1,71440,8930,8930,53580,2,18,1
7,40,0,7,2335,52,186,2000,1628,6,0,0,2,1,2,4,1,1,1,2,1,55600,11120,5560,38920,24,14,1
1,40,0,2,1311,53,277,500,1412.31,6,0,0,3,1,4,1,1,0,1,3,0,5000,1000,500,3500,22,18,1
4,40,1,1,9371,56,138,500,1362.87,1,56900,-56900,2,2,1,3,1,0,2,0,0,95810,14740,14740,66330,16,16,1
3,40,0,3,6151,35,208,1000,1134.68,4,0,0,2,1,3,4,1,0,2,2,0,69300,6930,13860,48510,17,27,1
3,42,1,5,9947,43,147,1000,1306.78,2,0,0,2,3,2,4,1,0,1,0,0,81120,13520,20280,47320,9,28,2
1,40,0,3,9309,29,8,500,1021.9,4,0,0,2,3,3,3,1,0,0,0,0,91260,14040,14040,63180,4,11,1
1,65,0,8,4750,29,297,1000,1538.6,5,0,-54700,2,2,1,2,1,0,0,0,0,60600,6060,12120,42420,7,19,1
2,40,1,6,9414,27,150,1000,1354.5,4,52800,0,1,3,3,4,3,0,0,3,1,64800,6480,12960,45360,7,23,1
